timestamp_iso8601,epoch_seconds,Corrente_Bateria_Principal_adc,Corrente_Bateria_Principal_value,Corrente_Celula_Hidrogenio_adc,Corrente_Celula_Hidrogenio_value,Tensao_Bateria_Principal_adc,Tensao_Bateria_Principal_value,Tensao_Celula_Hidrogenio_adc,Tensao_Celula_Hidrogenio_value,Corrente_Sistema_Auxiliar_adc,Corrente_Sistema_Auxiliar_value,Corrente_Carregamento_H2_adc,Corrente_Carregamento_H2_value,Pressao_Cilindro_Hidrogenio_adc,Pressao_Cilindro_Hidrogenio_value,Tensao_Barramento_Auxiliar_adc,Tensao_Barramento_Auxiliar_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,NC_adc,NC_value,latitude,longitude,altitude,speed
2026-05-30T15:05:51-0300,1780164351,966,-25.0806,986,-25.4223,3,0.0009,3,0.0014,980,-25.3077,976,-24.4083,1,-0.1107,5150,11.9046,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,966,-25.0803,986,-25.4222,2,-0.0009,3,0.0014,981,-25.3061,975,-24.4096,1,-0.1106,5150,11.9046,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,965,-25.0819,987,-25.4206,3,0.0006,965,1.7812,981,-25.3058,975,-24.4099,1,-0.1106,981,4.1915,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,965,-25.0822,986,-25.4219,966,1.7817,986,2.1760,981,-25.3057,975,-24.4099,981,54.2579,5150,10.3620,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,965,-25.0823,986,-25.4221,2,0.3552,3,0.4363,980,-25.3074,975,-24.4100,1,10.7631,975,3.8718,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,965,-25.0823,17379,1.8323,3,0.0718,985,1.9052,981,-25.3061,975,-24.4100,980,56.3772,976,2.5757,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,965,-25.0823,17379,7.2832,3,0.0151,2,0.3803,980,-25.3074,976,-24.4083,980,65.5000,975,2.3146,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,966,-25.0807,985,-18.8828,965,1.7828,3,0.0772,980,-25.3077,976,-24.4080,979,67.2691,975,2.2624,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:51-0300,1780164351,966,-25.0803,985,-24.1160,965,2.1363,3,0.0166,979,-25.3094,975,-24.4096,979,67.6229,975,2.2519,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
2026-05-30T15:05:52-0300,1780164352,965,-25.0819,986,-25.1610,965,2.2070,3,0.0044,980,-25.3081,975,-24.4099,979,67.6936,975,2.2498,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000000,0.000000,0.00,0.00
